image_path,label,split
train/Paper/Paper_419.jpg,Paper,train
train/Paper/Paper_20.jpg,Paper,train
train/Paper/Paper_141.jpg,Paper,train
train/Paper/Paper_108.jpg,Paper,train
train/Paper/Paper_478.jpg,Paper,train
train/Paper/Paper_110.jpg,Paper,train
train/Paper/Paper_305.jpg,Paper,train
train/Paper/Paper_103.jpg,Paper,train
train/Paper/Paper_240.jpg,Paper,train
train/Paper/Paper_377.jpg,Paper,train
train/Paper/Paper_237.jpg,Paper,train
train/Paper/Paper_194.jpg,Paper,train
train/Paper/Paper_178.jpg,Paper,train
train/Paper/Paper_346.jpg,Paper,train
train/Paper/Paper_481.jpg,Paper,train
train/Paper/Paper_415.jpg,Paper,train
train/Paper/Paper_353.jpg,Paper,train
train/Paper/Paper_233.jpg,Paper,train
train/Paper/Paper_234.jpg,Paper,train
train/Paper/Paper_98.jpg,Paper,train
train/Paper/Paper_46.jpg,Paper,train
train/Paper/Paper_326.jpg,Paper,train
train/Paper/Paper_444.jpg,Paper,train
train/Paper/Paper_359.jpg,Paper,train
train/Paper/Paper_93.jpg,Paper,train
train/Paper/Paper_249.jpg,Paper,train
train/Paper/Paper_188.jpg,Paper,train
train/Vegetation/Vegetation_251.jpg,Vegetation,train
train/Vegetation/Vegetation_256.jpg,Vegetation,train
train/Vegetation/Vegetation_385.jpg,Vegetation,train
train/Vegetation/Vegetation_28.jpg,Vegetation,train
train/Vegetation/Vegetation_126.jpg,Vegetation,train
train/Vegetation/Vegetation_412.jpg,Vegetation,train
train/Vegetation/Vegetation_172.jpg,Vegetation,train
train/Vegetation/Vegetation_189.jpg,Vegetation,train
train/Vegetation/Vegetation_5.jpg,Vegetation,train
train/Vegetation/Vegetation_417.jpg,Vegetation,train
train/Vegetation/Vegetation_103.jpg,Vegetation,train
train/Vegetation/Vegetation_197.jpg,Vegetation,train
train/Vegetation/Vegetation_55.jpg,Vegetation,train
train/Vegetation/Vegetation_263.jpg,Vegetation,train
train/Vegetation/Vegetation_336.jpg,Vegetation,train
train/Vegetation/Vegetation_97.jpg,Vegetation,train
train/Vegetation/Vegetation_360.jpg,Vegetation,train
train/Vegetation/Vegetation_362.jpg,Vegetation,train
train/Vegetation/Vegetation_342.jpg,Vegetation,train
train/Vegetation/Vegetation_433.jpg,Vegetation,train
train/Vegetation/Vegetation_225.jpg,Vegetation,train
train/Vegetation/Vegetation_368.jpg,Vegetation,train
train/Vegetation/Vegetation_99.jpg,Vegetation,train
train/Vegetation/Vegetation_292.jpg,Vegetation,train
train/Vegetation/Vegetation_7.jpg,Vegetation,train
train/Vegetation/Vegetation_421.jpg,Vegetation,train
train/Vegetation/Vegetation_347.jpg,Vegetation,train
train/Vegetation/Vegetation_371.jpg,Vegetation,train
train/Vegetation/Vegetation_92.jpg,Vegetation,train
train/Vegetation/Vegetation_245.jpg,Vegetation,train
train/Vegetation/Vegetation_89.jpg,Vegetation,train
train/Vegetation/Vegetation_384.jpg,Vegetation,train
train/Vegetation/Vegetation_181.jpg,Vegetation,train
train/Vegetation/Vegetation_422.jpg,Vegetation,train
train/Vegetation/Vegetation_14.jpg,Vegetation,train
train/Vegetation/Vegetation_163.jpg,Vegetation,train
train/Vegetation/Vegetation_432.jpg,Vegetation,train
train/Vegetation/Vegetation_242.jpg,Vegetation,train
train/Vegetation/Vegetation_237.jpg,Vegetation,train
train/Vegetation/Vegetation_349.jpg,Vegetation,train
train/Vegetation/Vegetation_348.jpg,Vegetation,train
train/Vegetation/Vegetation_94.jpg,Vegetation,train
train/Vegetation/Vegetation_320.jpg,Vegetation,train
train/Vegetation/Vegetation_193.jpg,Vegetation,train
train/Vegetation/Vegetation_66.jpg,Vegetation,train
train/Vegetation/Vegetation_203.jpg,Vegetation,train
train/Vegetation/Vegetation_32.jpg,Vegetation,train
train/Vegetation/Vegetation_396.jpg,Vegetation,train
train/Vegetation/Vegetation_133.jpg,Vegetation,train
train/Vegetation/Vegetation_4.jpg,Vegetation,train
train/Vegetation/Vegetation_208.jpg,Vegetation,train
train/Vegetation/Vegetation_254.jpg,Vegetation,train
train/Vegetation/Vegetation_110.jpg,Vegetation,train
train/Vegetation/Vegetation_149.jpg,Vegetation,train
train/Vegetation/Vegetation_346.jpg,Vegetation,train
train/Vegetation/Vegetation_118.jpg,Vegetation,train
train/Vegetation/Vegetation_111.jpg,Vegetation,train
train/Vegetation/Vegetation_11.jpg,Vegetation,train
train/Vegetation/Vegetation_76.jpg,Vegetation,train
train/Vegetation/Vegetation_1.jpg,Vegetation,train
train/Vegetation/Vegetation_278.jpg,Vegetation,train
train/Vegetation/Vegetation_115.jpg,Vegetation,train
train/Vegetation/Vegetation_100.jpg,Vegetation,train
train/Vegetation/Vegetation_21.jpg,Vegetation,train
train/Vegetation/Vegetation_65.jpg,Vegetation,train
train/Vegetation/Vegetation_334.jpg,Vegetation,train
train/Vegetation/Vegetation_287.jpg,Vegetation,train
train/Vegetation/Vegetation_44.jpg,Vegetation,train
train/Vegetation/Vegetation_390.jpg,Vegetation,train
train/Vegetation/Vegetation_48.jpg,Vegetation,train
train/Vegetation/Vegetation_211.jpg,Vegetation,train
train/Vegetation/Vegetation_269.jpg,Vegetation,train
train/Vegetation/Vegetation_276.jpg,Vegetation,train
train/Vegetation/Vegetation_331.jpg,Vegetation,train
train/Vegetation/Vegetation_402.jpg,Vegetation,train
train/Vegetation/Vegetation_427.jpg,Vegetation,train
train/Vegetation/Vegetation_419.jpg,Vegetation,train
train/Vegetation/Vegetation_285.jpg,Vegetation,train
train/Vegetation/Vegetation_314.jpg,Vegetation,train
train/Vegetation/Vegetation_43.jpg,Vegetation,train
train/Vegetation/Vegetation_36.jpg,Vegetation,train
train/Vegetation/Vegetation_143.jpg,Vegetation,train
train/Vegetation/Vegetation_232.jpg,Vegetation,train
train/Vegetation/Vegetation_248.jpg,Vegetation,train
train/Vegetation/Vegetation_171.jpg,Vegetation,train
train/Vegetation/Vegetation_180.jpg,Vegetation,train
train/Vegetation/Vegetation_340.jpg,Vegetation,train
train/Vegetation/Vegetation_95.jpg,Vegetation,train
train/Vegetation/Vegetation_282.jpg,Vegetation,train
train/Vegetation/Vegetation_416.jpg,Vegetation,train
train/Vegetation/Vegetation_404.jpg,Vegetation,train
train/Vegetation/Vegetation_192.jpg,Vegetation,train
train/Vegetation/Vegetation_91.jpg,Vegetation,train
train/Vegetation/Vegetation_73.jpg,Vegetation,train
train/Vegetation/Vegetation_299.jpg,Vegetation,train
train/Vegetation/Vegetation_353.jpg,Vegetation,train
train/Vegetation/Vegetation_179.jpg,Vegetation,train
train/Vegetation/Vegetation_57.jpg,Vegetation,train
train/Vegetation/Vegetation_220.jpg,Vegetation,train
train/Vegetation/Vegetation_132.jpg,Vegetation,train
train/Vegetation/Vegetation_380.jpg,Vegetation,train
train/Vegetation/Vegetation_300.jpg,Vegetation,train
train/Vegetation/Vegetation_122.jpg,Vegetation,train
train/Vegetation/Vegetation_49.jpg,Vegetation,train
train/Vegetation/Vegetation_186.jpg,Vegetation,train
train/Vegetation/Vegetation_375.jpg,Vegetation,train
train/Vegetation/Vegetation_19.jpg,Vegetation,train
train/Vegetation/Vegetation_116.jpg,Vegetation,train
train/Vegetation/Vegetation_218.jpg,Vegetation,train
train/Vegetation/Vegetation_383.jpg,Vegetation,train
train/Vegetation/Vegetation_113.jpg,Vegetation,train
train/Vegetation/Vegetation_329.jpg,Vegetation,train
train/Vegetation/Vegetation_328.jpg,Vegetation,train
train/Vegetation/Vegetation_8.jpg,Vegetation,train
train/Vegetation/Vegetation_391.jpg,Vegetation,train
train/Vegetation/Vegetation_233.jpg,Vegetation,train
train/Vegetation/Vegetation_388.jpg,Vegetation,train
train/Vegetation/Vegetation_182.jpg,Vegetation,train
train/Vegetation/Vegetation_74.jpg,Vegetation,train
train/Vegetation/Vegetation_141.jpg,Vegetation,train
train/Vegetation/Vegetation_227.jpg,Vegetation,train
train/Vegetation/Vegetation_56.jpg,Vegetation,train
train/Vegetation/Vegetation_135.jpg,Vegetation,train
train/Vegetation/Vegetation_198.jpg,Vegetation,train
train/Vegetation/Vegetation_105.jpg,Vegetation,train
train/Vegetation/Vegetation_12.jpg,Vegetation,train
train/Vegetation/Vegetation_169.jpg,Vegetation,train
train/Vegetation/Vegetation_393.jpg,Vegetation,train
train/Vegetation/Vegetation_209.jpg,Vegetation,train
train/Vegetation/Vegetation_304.jpg,Vegetation,train
train/Vegetation/Vegetation_310.jpg,Vegetation,train
train/Vegetation/Vegetation_240.jpg,Vegetation,train
train/Vegetation/Vegetation_93.jpg,Vegetation,train
train/Vegetation/Vegetation_270.jpg,Vegetation,train
train/Vegetation/Vegetation_215.jpg,Vegetation,train
train/Vegetation/Vegetation_236.jpg,Vegetation,train
train/Vegetation/Vegetation_223.jpg,Vegetation,train
train/Vegetation/Vegetation_261.jpg,Vegetation,train
train/Vegetation/Vegetation_166.jpg,Vegetation,train
train/Vegetation/Vegetation_67.jpg,Vegetation,train
train/Vegetation/Vegetation_173.jpg,Vegetation,train
train/Vegetation/Vegetation_376.jpg,Vegetation,train
train/Vegetation/Vegetation_365.jpg,Vegetation,train
train/Vegetation/Vegetation_121.jpg,Vegetation,train
train/Vegetation/Vegetation_159.jpg,Vegetation,train
train/Vegetation/Vegetation_431.jpg,Vegetation,train
train/Vegetation/Vegetation_333.jpg,Vegetation,train
train/Vegetation/Vegetation_351.jpg,Vegetation,train
train/Vegetation/Vegetation_31.jpg,Vegetation,train
train/Vegetation/Vegetation_154.jpg,Vegetation,train
train/Vegetation/Vegetation_399.jpg,Vegetation,train
train/Vegetation/Vegetation_219.jpg,Vegetation,train
train/Vegetation/Vegetation_318.jpg,Vegetation,train
train/Vegetation/Vegetation_343.jpg,Vegetation,train
train/Vegetation/Vegetation_205.jpg,Vegetation,train
train/Vegetation/Vegetation_13.jpg,Vegetation,train
train/Vegetation/Vegetation_389.jpg,Vegetation,train
train/Vegetation/Vegetation_294.jpg,Vegetation,train
train/Vegetation/Vegetation_33.jpg,Vegetation,train
train/Vegetation/Vegetation_303.jpg,Vegetation,train
train/Vegetation/Vegetation_45.jpg,Vegetation,train
train/Vegetation/Vegetation_206.jpg,Vegetation,train
train/Vegetation/Vegetation_212.jpg,Vegetation,train
train/Vegetation/Vegetation_253.jpg,Vegetation,train
train/Vegetation/Vegetation_246.jpg,Vegetation,train
train/Vegetation/Vegetation_51.jpg,Vegetation,train
train/Vegetation/Vegetation_3.jpg,Vegetation,train
train/Vegetation/Vegetation_322.jpg,Vegetation,train
train/Vegetation/Vegetation_319.jpg,Vegetation,train
train/Vegetation/Vegetation_63.jpg,Vegetation,train
train/Vegetation/Vegetation_213.jpg,Vegetation,train
train/Vegetation/Vegetation_424.jpg,Vegetation,train
train/Vegetation/Vegetation_104.jpg,Vegetation,train
train/Vegetation/Vegetation_16.jpg,Vegetation,train
train/Vegetation/Vegetation_144.jpg,Vegetation,train
train/Vegetation/Vegetation_337.jpg,Vegetation,train
train/Vegetation/Vegetation_283.jpg,Vegetation,train
train/Vegetation/Vegetation_153.jpg,Vegetation,train
train/Vegetation/Vegetation_436.jpg,Vegetation,train
train/Vegetation/Vegetation_395.jpg,Vegetation,train
train/Vegetation/Vegetation_408.jpg,Vegetation,train
train/Vegetation/Vegetation_243.jpg,Vegetation,train
train/Vegetation/Vegetation_34.jpg,Vegetation,train
train/Vegetation/Vegetation_268.jpg,Vegetation,train
train/Vegetation/Vegetation_275.jpg,Vegetation,train
train/Vegetation/Vegetation_120.jpg,Vegetation,train
train/Vegetation/Vegetation_124.jpg,Vegetation,train
train/Vegetation/Vegetation_40.jpg,Vegetation,train
train/Vegetation/Vegetation_114.jpg,Vegetation,train
train/Vegetation/Vegetation_295.jpg,Vegetation,train
train/Vegetation/Vegetation_80.jpg,Vegetation,train
train/Vegetation/Vegetation_47.jpg,Vegetation,train
train/Vegetation/Vegetation_378.jpg,Vegetation,train
train/Vegetation/Vegetation_106.jpg,Vegetation,train
train/Vegetation/Vegetation_397.jpg,Vegetation,train
train/Vegetation/Vegetation_260.jpg,Vegetation,train
train/Vegetation/Vegetation_387.jpg,Vegetation,train
train/Vegetation/Vegetation_75.jpg,Vegetation,train
train/Vegetation/Vegetation_301.jpg,Vegetation,train
train/Vegetation/Vegetation_265.jpg,Vegetation,train
train/Vegetation/Vegetation_62.jpg,Vegetation,train
train/Vegetation/Vegetation_235.jpg,Vegetation,train
train/Vegetation/Vegetation_145.jpg,Vegetation,train
train/Vegetation/Vegetation_277.jpg,Vegetation,train
train/Vegetation/Vegetation_78.jpg,Vegetation,train
train/Vegetation/Vegetation_174.jpg,Vegetation,train
train/Vegetation/Vegetation_418.jpg,Vegetation,train
train/Vegetation/Vegetation_309.jpg,Vegetation,train
train/Vegetation/Vegetation_413.jpg,Vegetation,train
train/Vegetation/Vegetation_20.jpg,Vegetation,train
train/Vegetation/Vegetation_86.jpg,Vegetation,train
train/Vegetation/Vegetation_148.jpg,Vegetation,train
train/Vegetation/Vegetation_250.jpg,Vegetation,train
train/Vegetation/Vegetation_60.jpg,Vegetation,train
train/Vegetation/Vegetation_162.jpg,Vegetation,train
train/Vegetation/Vegetation_26.jpg,Vegetation,train
train/Vegetation/Vegetation_140.jpg,Vegetation,train
train/Vegetation/Vegetation_77.jpg,Vegetation,train
train/Vegetation/Vegetation_188.jpg,Vegetation,train
train/Vegetation/Vegetation_68.jpg,Vegetation,train
train/Vegetation/Vegetation_59.jpg,Vegetation,train
train/Vegetation/Vegetation_53.jpg,Vegetation,train
train/Vegetation/Vegetation_414.jpg,Vegetation,train
train/Vegetation/Vegetation_35.jpg,Vegetation,train
train/Vegetation/Vegetation_155.jpg,Vegetation,train
train/Vegetation/Vegetation_226.jpg,Vegetation,train
train/Vegetation/Vegetation_2.jpg,Vegetation,train
train/Vegetation/Vegetation_274.jpg,Vegetation,train
train/Vegetation/Vegetation_398.jpg,Vegetation,train
train/Vegetation/Vegetation_83.jpg,Vegetation,train
train/Vegetation/Vegetation_361.jpg,Vegetation,train
train/Vegetation/Vegetation_401.jpg,Vegetation,train
train/Vegetation/Vegetation_58.jpg,Vegetation,train
train/Vegetation/Vegetation_61.jpg,Vegetation,train
train/Vegetation/Vegetation_370.jpg,Vegetation,train
train/Vegetation/Vegetation_18.jpg,Vegetation,train
train/Vegetation/Vegetation_128.jpg,Vegetation,train
train/Vegetation/Vegetation_429.jpg,Vegetation,train
train/Vegetation/Vegetation_392.jpg,Vegetation,train
train/Vegetation/Vegetation_339.jpg,Vegetation,train
train/Vegetation/Vegetation_151.jpg,Vegetation,train
train/Vegetation/Vegetation_81.jpg,Vegetation,train
train/Vegetation/Vegetation_54.jpg,Vegetation,train
train/Vegetation/Vegetation_207.jpg,Vegetation,train
train/Vegetation/Vegetation_187.jpg,Vegetation,train
train/Vegetation/Vegetation_176.jpg,Vegetation,train
train/Vegetation/Vegetation_374.jpg,Vegetation,train
train/Vegetation/Vegetation_372.jpg,Vegetation,train
train/Vegetation/Vegetation_84.jpg,Vegetation,train
train/Vegetation/Vegetation_23.jpg,Vegetation,train
train/Vegetation/Vegetation_10.jpg,Vegetation,train
train/Vegetation/Vegetation_37.jpg,Vegetation,train
train/Vegetation/Vegetation_72.jpg,Vegetation,train
train/Vegetation/Vegetation_210.jpg,Vegetation,train
train/Vegetation/Vegetation_306.jpg,Vegetation,train
train/Vegetation/Vegetation_357.jpg,Vegetation,train
train/Vegetation/Vegetation_50.jpg,Vegetation,train
train/Vegetation/Vegetation_406.jpg,Vegetation,train
train/Vegetation/Vegetation_381.jpg,Vegetation,train
train/Vegetation/Vegetation_344.jpg,Vegetation,train
train/Vegetation/Vegetation_160.jpg,Vegetation,train
train/Vegetation/Vegetation_325.jpg,Vegetation,train
train/Vegetation/Vegetation_369.jpg,Vegetation,train
train/Vegetation/Vegetation_138.jpg,Vegetation,train
train/Vegetation/Vegetation_6.jpg,Vegetation,train
train/Vegetation/Vegetation_88.jpg,Vegetation,train
train/Vegetation/Vegetation_27.jpg,Vegetation,train
train/Vegetation/Vegetation_199.jpg,Vegetation,train
train/Vegetation/Vegetation_190.jpg,Vegetation,train
train/Vegetation/Vegetation_42.jpg,Vegetation,train
train/Vegetation/Vegetation_409.jpg,Vegetation,train
train/Vegetation/Vegetation_152.jpg,Vegetation,train
train/Vegetation/Vegetation_157.jpg,Vegetation,train
train/Vegetation/Vegetation_359.jpg,Vegetation,train
train/Vegetation/Vegetation_354.jpg,Vegetation,train
train/Vegetation/Vegetation_125.jpg,Vegetation,train
train/Vegetation/Vegetation_108.jpg,Vegetation,train
train/Vegetation/Vegetation_139.jpg,Vegetation,train
train/Vegetation/Vegetation_305.jpg,Vegetation,train
train/Vegetation/Vegetation_364.jpg,Vegetation,train
train/Vegetation/Vegetation_228.jpg,Vegetation,train
train/Vegetation/Vegetation_410.jpg,Vegetation,train
train/Vegetation/Vegetation_350.jpg,Vegetation,train
train/Vegetation/Vegetation_428.jpg,Vegetation,train
train/Vegetation/Vegetation_119.jpg,Vegetation,train
train/Vegetation/Vegetation_39.jpg,Vegetation,train
train/Vegetation/Vegetation_311.jpg,Vegetation,train
train/Vegetation/Vegetation_194.jpg,Vegetation,train
train/Vegetation/Vegetation_280.jpg,Vegetation,train
train/Vegetation/Vegetation_338.jpg,Vegetation,train
train/Vegetation/Vegetation_134.jpg,Vegetation,train
train/Vegetation/Vegetation_22.jpg,Vegetation,train
train/Vegetation/Vegetation_112.jpg,Vegetation,train
train/Vegetation/Vegetation_168.jpg,Vegetation,train
train/Vegetation/Vegetation_308.jpg,Vegetation,train
train/Vegetation/Vegetation_216.jpg,Vegetation,train
train/Vegetation/Vegetation_167.jpg,Vegetation,train
train/Vegetation/Vegetation_230.jpg,Vegetation,train
train/Vegetation/Vegetation_313.jpg,Vegetation,train
train/Vegetation/Vegetation_373.jpg,Vegetation,train
train/Vegetation/Vegetation_420.jpg,Vegetation,train
train/Vegetation/Vegetation_127.jpg,Vegetation,train
train/Vegetation/Vegetation_24.jpg,Vegetation,train
train/Vegetation/Vegetation_196.jpg,Vegetation,train
train/Vegetation/Vegetation_386.jpg,Vegetation,train
train/Vegetation/Vegetation_117.jpg,Vegetation,train
train/Vegetation/Vegetation_324.jpg,Vegetation,train
train/Vegetation/Vegetation_415.jpg,Vegetation,train
train/Vegetation/Vegetation_330.jpg,Vegetation,train
train/Vegetation/Vegetation_136.jpg,Vegetation,train
train/Vegetation/Vegetation_101.jpg,Vegetation,train
train/Vegetation/Vegetation_87.jpg,Vegetation,train
train/Vegetation/Vegetation_184.jpg,Vegetation,train
train/Vegetation/Vegetation_90.jpg,Vegetation,train
train/Vegetation/Vegetation_96.jpg,Vegetation,train
train/Vegetation/Vegetation_177.jpg,Vegetation,train
train/Vegetation/Vegetation_272.jpg,Vegetation,train
train/Vegetation/Vegetation_46.jpg,Vegetation,train
train/Vegetation/Vegetation_363.jpg,Vegetation,train
train/Vegetation/Vegetation_266.jpg,Vegetation,train
train/Vegetation/Vegetation_267.jpg,Vegetation,train
train/Vegetation/Vegetation_244.jpg,Vegetation,train
train/Vegetation/Vegetation_296.jpg,Vegetation,train
train/Vegetation/Vegetation_150.jpg,Vegetation,train
train/Vegetation/Vegetation_9.jpg,Vegetation,train
train/Vegetation/Vegetation_358.jpg,Vegetation,train
train/Vegetation/Vegetation_147.jpg,Vegetation,train
train/Vegetation/Vegetation_64.jpg,Vegetation,train
train/Vegetation/Vegetation_281.jpg,Vegetation,train
train/Vegetation/Vegetation_156.jpg,Vegetation,train
train/Vegetation/Vegetation_400.jpg,Vegetation,train
train/Vegetation/Vegetation_377.jpg,Vegetation,train
train/Vegetation/Vegetation_356.jpg,Vegetation,train
train/Vegetation/Vegetation_142.jpg,Vegetation,train
train/Vegetation/Vegetation_257.jpg,Vegetation,train
train/Vegetation/Vegetation_17.jpg,Vegetation,train
train/Vegetation/Vegetation_259.jpg,Vegetation,train
train/Vegetation/Vegetation_224.jpg,Vegetation,train
train/Vegetation/Vegetation_255.jpg,Vegetation,train
train/Vegetation/Vegetation_307.jpg,Vegetation,train
train/Vegetation/Vegetation_279.jpg,Vegetation,train
train/Vegetation/Vegetation_217.jpg,Vegetation,train
train/Vegetation/Vegetation_85.jpg,Vegetation,train
train/Vegetation/Vegetation_70.jpg,Vegetation,train
train/Vegetation/Vegetation_200.jpg,Vegetation,train
train/Vegetation/Vegetation_234.jpg,Vegetation,train
train/Vegetation/Vegetation_315.jpg,Vegetation,train
train/Vegetation/Vegetation_366.jpg,Vegetation,train
train/Vegetation/Vegetation_183.jpg,Vegetation,train
train/Vegetation/Vegetation_426.jpg,Vegetation,train
train/Cardboard/Cardboard_255.jpg,Cardboard,train
train/Cardboard/Cardboard_70.jpg,Cardboard,train
train/Cardboard/Cardboard_78.jpg,Cardboard,train
train/Cardboard/Cardboard_130.jpg,Cardboard,train
train/Cardboard/Cardboard_418.jpg,Cardboard,train
train/Cardboard/Cardboard_145.jpg,Cardboard,train
train/Cardboard/Cardboard_285.jpg,Cardboard,train
train/Cardboard/Cardboard_56.jpg,Cardboard,train
train/Cardboard/Cardboard_424.jpg,Cardboard,train
train/Cardboard/Cardboard_426.jpg,Cardboard,train
train/Cardboard/Cardboard_218.jpg,Cardboard,train
train/Cardboard/Cardboard_27.jpg,Cardboard,train
train/Cardboard/Cardboard_158.jpg,Cardboard,train
train/Cardboard/Cardboard_277.jpg,Cardboard,train
train/Cardboard/Cardboard_100.jpg,Cardboard,train
train/Cardboard/Cardboard_128.jpg,Cardboard,train
train/Cardboard/Cardboard_411.jpg,Cardboard,train
train/Cardboard/Cardboard_364.jpg,Cardboard,train
train/Cardboard/Cardboard_417.jpg,Cardboard,train
train/Cardboard/Cardboard_209.jpg,Cardboard,train
train/Cardboard/Cardboard_423.jpg,Cardboard,train
train/Cardboard/Cardboard_126.jpg,Cardboard,train
train/Cardboard/Cardboard_101.jpg,Cardboard,train
train/Cardboard/Cardboard_366.jpg,Cardboard,train
train/Cardboard/Cardboard_271.jpg,Cardboard,train
train/Cardboard/Cardboard_367.jpg,Cardboard,train
train/Cardboard/Cardboard_73.jpg,Cardboard,train
train/Cardboard/Cardboard_151.jpg,Cardboard,train
train/Cardboard/Cardboard_164.jpg,Cardboard,train
train/Cardboard/Cardboard_306.jpg,Cardboard,train
train/Cardboard/Cardboard_394 (1).jpg,Cardboard,train
train/Cardboard/Cardboard_312.jpg,Cardboard,train
train/Cardboard/Cardboard_447.jpg,Cardboard,train
train/Cardboard/Cardboard_310.jpg,Cardboard,train
train/Cardboard/Cardboard_5.jpg,Cardboard,train
train/Cardboard/Cardboard_189.jpg,Cardboard,train
train/Cardboard/Cardboard_142.jpg,Cardboard,train
train/Cardboard/Cardboard_168.jpg,Cardboard,train
train/Cardboard/Cardboard_190.jpg,Cardboard,train
train/Cardboard/Cardboard_230.jpg,Cardboard,train
train/Cardboard/Cardboard_283.jpg,Cardboard,train
train/Cardboard/Cardboard_163.jpg,Cardboard,train
train/Cardboard/Cardboard_370.jpg,Cardboard,train
train/Cardboard/Cardboard_225.jpg,Cardboard,train
train/Cardboard/Cardboard_6.jpg,Cardboard,train
train/Cardboard/Cardboard_156.jpg,Cardboard,train
train/Cardboard/Cardboard_194.jpg,Cardboard,train
train/Cardboard/Cardboard_52.jpg,Cardboard,train
train/Cardboard/Cardboard_439.jpg,Cardboard,train
train/Cardboard/Cardboard_113.jpg,Cardboard,train
train/Cardboard/Cardboard_390.jpg,Cardboard,train
train/Cardboard/Cardboard_253.jpg,Cardboard,train
train/Cardboard/Cardboard_292.jpg,Cardboard,train
train/Cardboard/Cardboard_132.jpg,Cardboard,train
train/Cardboard/Cardboard_162.jpg,Cardboard,train
train/Cardboard/Cardboard_125.jpg,Cardboard,train
train/Cardboard/Cardboard_106.jpg,Cardboard,train
train/Cardboard/Cardboard_234.jpg,Cardboard,train
train/Cardboard/Cardboard_326.jpg,Cardboard,train
train/Cardboard/Cardboard_349.jpg,Cardboard,train
train/Cardboard/Cardboard_12.jpg,Cardboard,train
train/Cardboard/Cardboard_202.jpg,Cardboard,train
train/Cardboard/Cardboard_165.jpg,Cardboard,train
train/Cardboard/Cardboard_353.jpg,Cardboard,train
train/Cardboard/Cardboard_182.jpg,Cardboard,train
train/Cardboard/Cardboard_303.jpg,Cardboard,train
train/Cardboard/Cardboard_340.jpg,Cardboard,train
train/Cardboard/Cardboard_176.jpg,Cardboard,train
train/Cardboard/Cardboard_238.jpg,Cardboard,train
train/Cardboard/Cardboard_350.jpg,Cardboard,train
train/Cardboard/Cardboard_301.jpg,Cardboard,train
train/Cardboard/Cardboard_28.jpg,Cardboard,train
train/Cardboard/Cardboard_235.jpg,Cardboard,train
train/Cardboard/Cardboard_332.jpg,Cardboard,train
train/Cardboard/Cardboard_41.jpg,Cardboard,train
train/Cardboard/Cardboard_185.jpg,Cardboard,train
train/Cardboard/Cardboard_119.jpg,Cardboard,train
train/Cardboard/Cardboard_343 (1).jpg,Cardboard,train
train/Cardboard/Cardboard_343.jpg,Cardboard,train
train/Cardboard/Cardboard_208.jpg,Cardboard,train
train/Cardboard/Cardboard_318.jpg,Cardboard,train
train/Cardboard/Cardboard_401.jpg,Cardboard,train
train/Cardboard/Cardboard_38.jpg,Cardboard,train
train/Cardboard/Cardboard_357.jpg,Cardboard,train
train/Cardboard/Cardboard_254.jpg,Cardboard,train
train/Cardboard/Cardboard_369.jpg,Cardboard,train
train/Cardboard/Cardboard_181.jpg,Cardboard,train
train/Cardboard/Cardboard_374.jpg,Cardboard,train
train/Cardboard/Cardboard_196 (1).jpg,Cardboard,train
train/Cardboard/Cardboard_216.jpg,Cardboard,train
train/Cardboard/Cardboard_372.jpg,Cardboard,train
train/Cardboard/Cardboard_375.jpg,Cardboard,train
train/Cardboard/Cardboard_227.jpg,Cardboard,train
train/Cardboard/Cardboard_50.jpg,Cardboard,train
train/Cardboard/Cardboard_320.jpg,Cardboard,train
train/Cardboard/Cardboard_329.jpg,Cardboard,train
train/Cardboard/Cardboard_245.jpg,Cardboard,train
train/Cardboard/Cardboard_226.jpg,Cardboard,train
train/Cardboard/Cardboard_37.jpg,Cardboard,train
train/Cardboard/Cardboard_325.jpg,Cardboard,train
train/Cardboard/Cardboard_434.jpg,Cardboard,train
train/Cardboard/Cardboard_31.jpg,Cardboard,train
train/Cardboard/Cardboard_412.jpg,Cardboard,train
train/Cardboard/Cardboard_105.jpg,Cardboard,train
train/Cardboard/Cardboard_338.jpg,Cardboard,train
train/Cardboard/Cardboard_2.jpg,Cardboard,train
train/Cardboard/Cardboard_192.jpg,Cardboard,train
train/Cardboard/Cardboard_212.jpg,Cardboard,train
train/Cardboard/Cardboard_377.jpg,Cardboard,train
train/Cardboard/Cardboard_69.jpg,Cardboard,train
train/Cardboard/Cardboard_381 (1).jpg,Cardboard,train
train/Cardboard/Cardboard_420.jpg,Cardboard,train
train/Cardboard/Cardboard_316.jpg,Cardboard,train
train/Cardboard/Cardboard_331.jpg,Cardboard,train
train/Cardboard/Cardboard_82.jpg,Cardboard,train
train/Cardboard/Cardboard_453.jpg,Cardboard,train
train/Cardboard/Cardboard_84.jpg,Cardboard,train
train/Cardboard/Cardboard_395 (1).jpg,Cardboard,train
train/Cardboard/Cardboard_449.jpg,Cardboard,train
train/Cardboard/Cardboard_228.jpg,Cardboard,train
train/Cardboard/Cardboard_247.jpg,Cardboard,train
train/Cardboard/Cardboard_124.jpg,Cardboard,train
train/Cardboard/Cardboard_279.jpg,Cardboard,train
train/Cardboard/Cardboard_339.jpg,Cardboard,train
train/Cardboard/Cardboard_1.jpg,Cardboard,train
train/Cardboard/Cardboard_380.jpg,Cardboard,train
train/Cardboard/Cardboard_121.jpg,Cardboard,train
